driver,behavior,road,trip_id,window_id,p_normal,p_drowsy,p_aggressive,pred_label,true_label,model
D3,DROWSY,SECONDARY,19,8,0.41951594314252777,0.07491356127545139,0.5055704955820207,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,9,0.2752941176470588,0.24088235294117646,0.4838235294117647,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,10,0.29790332355262183,0.17853795075927678,0.5235587256881015,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,11,0.3818365968939905,0.15800135043889263,0.46016205266711685,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,12,0.26391954012962204,0.6057169773466735,0.13036348252370444,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,13,0.3605346154473054,0.16775213002839742,0.47171325452429713,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,14,0.2788040373262236,0.6398781184536279,0.08131784422014855,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,15,0.5090202009290267,0.36167224802851894,0.12930755104245437,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,16,0.12404787812840044,0.4004352557127312,0.47551686615886835,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,17,0.3556217542053386,0.16386058412948354,0.4805176616651778,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,18,0.10198750308892576,0.8687824337204787,0.029230063190595543,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,19,0.6674473067915692,0.3325526932084309,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,20,0.1104375930371344,0.8143012324486704,0.07526117451419528,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,21,0.2788355779336641,0.5834331386111994,0.1377312834551365,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,22,0.1104375930371344,0.8143012324486704,0.07526117451419528,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,23,0.7130400172085557,0.26320164008071634,0.023758342710727985,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,24,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,25,0.4208866862374762,0.5471826911597695,0.03193062260275441,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,26,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,27,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,28,0.3796999471573001,0.6203000528427001,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,29,0.2957508719787189,0.7042491280212811,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,30,0.20970968927361072,0.7645665754767058,0.02572373524968356,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,31,0.5213732800814573,0.45143734699466875,0.02718937292387413,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,32,0.12313543523192352,0.6603109678010616,0.21655359696701487,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,33,0.4942275975810886,0.1594282572842221,0.3463441451346895,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,34,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,35,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,36,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,37,0.660661868189312,0.21689653785837792,0.12244159395231011,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,38,0.26391954012962204,0.6057169773466735,0.13036348252370444,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,39,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,40,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,41,0.5200746623723603,0.45031292317827476,0.029612414449365007,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,42,0.1104375930371344,0.8143012324486704,0.07526117451419528,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,43,0.11018609206660138,0.8447600391772772,0.04505386875612145,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,44,0.10495901917372294,0.7739054819949552,0.1211354988313218,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,45,0.33458546639186226,0.5903862775081443,0.07502825609999335,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,46,0.23311836762548196,0.7356604224246767,0.031221209949841334,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,47,0.47850261408816225,0.3356066721488333,0.18589071376300445,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,48,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,49,0.38040635686984503,0.6195936431301549,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,50,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,51,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,52,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,53,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,54,0.46531791907514447,0.502517247809062,0.0321648331157934,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,55,0.10171446144383793,0.8664565234104713,0.03182901514569078,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,56,0.10171446144383793,0.8664565234104713,0.03182901514569078,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,57,0.6392247362988099,0.33135582159680116,0.029419442104388887,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,58,0.5200746623723603,0.45031292317827476,0.029612414449365007,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,59,0.10171446144383793,0.8664565234104713,0.03182901514569078,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,60,0.09914320685434518,0.9008567931456548,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,61,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,62,0.052227670006395215,0.9165956086122361,0.031176721381368573,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,63,0.10495901917372294,0.7739054819949552,0.1211354988313218,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,64,0.5120600656968559,0.3578601595495073,0.1300797747536368,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,65,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,66,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,67,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,68,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,69,0.22649140546006066,0.7431749241658241,0.030333670374115267,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,70,0.25,0.75,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,71,0.5200746623723603,0.45031292317827476,0.029612414449365007,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,72,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,73,0.5593694380879736,0.32316297991355203,0.11746758199847446,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,74,0.29790332355262183,0.17853795075927678,0.5235587256881015,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,75,0.12313543523192352,0.6603109678010616,0.21655359696701487,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,76,0.1104375930371344,0.8143012324486704,0.07526117451419528,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,77,0.22802850356294535,0.05938242280285035,0.7125890736342043,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,78,0.2230468013760307,0.10137875214849171,0.6755744464754776,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,79,0.12313543523192352,0.6603109678010616,0.21655359696701487,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,80,0.7038581856100105,0.22210636079249219,0.0740354535974974,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,81,0.7848918191104095,0.18655399758566257,0.028554183303927942,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,82,0.6483056252391683,0.3230154343296909,0.02867894043114078,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,83,0.5061400597411219,0.4938599402588782,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,84,0.358731782152902,0.6412682178470979,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,85,0.20970968927361072,0.7645665754767058,0.02572373524968356,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,86,0.09885154572201103,0.901148454277989,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,87,0.2337321677163486,0.7375974145147067,0.028670417768944634,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,88,0.45419333108790844,0.4774334792859549,0.06837318962613675,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,89,0.12944246215753158,0.694132256087018,0.17642528175545044,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,90,0.10495901917372294,0.7739054819949552,0.1211354988313218,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,91,0.4576385614471259,0.13791847057310644,0.4044429679797677,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,92,0.12313543523192352,0.6603109678010616,0.21655359696701487,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,93,0.11136363636363636,0.8537878787878788,0.034848484848484844,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,94,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,95,0.358731782152902,0.6412682178470979,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,96,0.6674473067915692,0.3325526932084309,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,97,0.730392943063352,0.26960705693664794,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,98,0.5213732800814573,0.45143734699466875,0.02718937292387413,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,99,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,100,0.10308153804199618,0.06272157076629398,0.8341968911917098,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,101,0.12075184521079187,0.3833972728409991,0.495850881948209,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,102,0.05428760083828553,0.7635862544139178,0.18212614474779665,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,103,0.10464782899557198,0.1465388168583352,0.7488133541460928,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,104,0.10495901917372294,0.7739054819949552,0.1211354988313218,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,105,0.10270769154017885,0.7573055288791329,0.1399867795806882,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,106,0.09512100427073897,0.8751132392907984,0.02976575643846253,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,107,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,108,0.2752941176470588,0.24088235294117646,0.4838235294117647,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,109,0.12075184521079187,0.3833972728409991,0.495850881948209,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,110,0.34873595282163333,0.61535524313087,0.035908804047496565,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,111,0.3795379537953795,0.5445544554455446,0.07590759075907591,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,112,0.09535975283702691,0.8773097261006476,0.02733052106232547,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,113,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,114,0.5213732800814573,0.45143734699466875,0.02718937292387413,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,115,0.106973058637084,0.8201267828843106,0.07290015847860538,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,116,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,117,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,118,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,119,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,120,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,121,0.3812499999999999,0.6187499999999999,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,122,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,123,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,124,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,125,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,126,0.326241134751773,0.6737588652482269,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,127,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,128,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,129,0.283350497472778,0.6874733381306745,0.02917616439654764,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,130,0.5200746623723603,0.45031292317827476,0.029612414449365007,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,131,0.4437181550013409,0.525610083132207,0.030671761866452135,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,132,0.20970968927361072,0.7645665754767058,0.02572373524968356,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,133,0.20970968927361072,0.7645665754767058,0.02572373524968356,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,134,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,135,0.5524329063367591,0.42214212654035366,0.025424967122887342,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,136,0.10198750308892576,0.8687824337204787,0.029230063190595543,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,137,0.23311836762548196,0.7356604224246767,0.031221209949841334,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,138,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,139,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,140,0.660661868189312,0.21689653785837792,0.12244159395231011,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,141,0.5025473954181541,0.43513672754999483,0.06231587703185111,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,142,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,143,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,144,0.43775446029591863,0.5188507497269206,0.04339478997716063,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,145,0.28404757006535747,0.6891645962241459,0.026787833710496752,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,146,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,147,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,148,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,149,0.09914320685434518,0.9008567931456548,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,150,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,151,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,152,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,153,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,154,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,155,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,156,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,157,0.28404757006535747,0.6891645962241459,0.026787833710496752,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,158,0.09640390198324864,0.8759663192551974,0.027629778761554123,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,159,0.23105232074775234,0.7291405203924972,0.03980715885975056,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,160,0.42544635676371234,0.5042625060318482,0.07029113720443944,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,161,0.5524329063367591,0.42214212654035366,0.025424967122887342,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,162,0.05282544245800018,0.9156410026053364,0.03153355493666337,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,163,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,164,0.106973058637084,0.8201267828843106,0.07290015847860538,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,165,0.283350497472778,0.6874733381306745,0.02917616439654764,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,166,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,167,0.8314413269597097,0.14233330408244912,0.026225368957841312,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,168,0.730392943063352,0.26960705693664794,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,169,0.24887304775497784,0.7205471452904418,0.03057980695458044,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,170,0.617552036438748,0.31486679730946454,0.06758116625178752,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,171,0.5668449197860963,0.43315508021390375,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,172,0.10505836575875487,0.8949416342412452,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,173,0.09803921568627451,0.8351488743645606,0.06681190994916485,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,174,0.4109346741657889,0.47408430550311026,0.11498102033110082,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,175,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,176,0.05236498886632245,0.9190055546039592,0.028629456529718354,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,177,0.09615990308903696,0.8737492428831012,0.030090854027861904,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,178,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,179,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,180,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,181,0.2470496015329008,0.5669990854853459,0.1859513129817533,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,182,0.0,0.9697885196374623,0.030211480362537763,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,183,0.4586466165413534,0.5413533834586466,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,184,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,185,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,186,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,187,0.45130821993583364,0.5208540767784047,0.027837703285761704,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,188,0.5765407554671969,0.4234592445328032,0.0,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,189,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,190,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,191,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,192,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,193,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,194,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,195,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,196,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,197,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,198,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,199,0.643841021127524,0.3155254566502057,0.040633522222270395,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,200,0.617552036438748,0.31486679730946454,0.06758116625178752,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,201,0.5715828425796605,0.40211084073663445,0.026306316683705058,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,202,0.21524663677130043,0.7847533632286996,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,203,0.09535975283702691,0.8773097261006476,0.02733052106232547,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,204,0.25,0.75,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,205,0.4448658500924528,0.5269695950328366,0.028164554874710607,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,206,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,207,0.358731782152902,0.6412682178470979,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,208,0.09535975283702691,0.8773097261006476,0.02733052106232547,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,209,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,210,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,211,0.09914320685434518,0.9008567931456548,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,212,0.3500074608074459,0.6256726384212932,0.02431990077126097,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,213,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,214,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,215,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,216,0.2838709677419355,0.7161290322580645,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,217,0.10198750308892576,0.8687824337204787,0.029230063190595543,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,218,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,219,0.28404757006535747,0.6891645962241459,0.026787833710496752,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,220,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,221,0.0,0.9697885196374623,0.030211480362537763,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,222,0.09803921568627451,0.9019607843137255,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,223,0.5382439053242771,0.05959128951804497,0.4021648051576779,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,224,0.23132530120481928,0.060240963855421686,0.708433734939759,AGGRESSIVE,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,225,0.4645994832041344,0.20981912144702847,0.32558139534883723,NORMAL,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,226,0.017267538170672385,0.9827324618293276,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,227,0.0,0.9574468085106382,0.0425531914893617,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,228,0.09615990308903696,0.8737492428831012,0.030090854027861904,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,229,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,230,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,231,0.053908355795148244,0.9460916442048517,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,232,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,233,0.0,1.0,0.0,DROWSY,DROWSY,RandomForest
D3,DROWSY,SECONDARY,19,234,0.358731782152902,0.6412682178470979,0.0,DROWSY,DROWSY,RandomForest
